province,forecast_date,count_1d,count_7d,count_30d,max_mag_7d,max_mag_30d,mean_depth_30d,days_since_m5,min_fault_dist_km,mean_fault_dist_km_7d,pct_near_fault_30d,num_clusters_30d,largest_cluster_size_30d,pct_clustered_30d,max_grid_cell_count_30d,b_value_180d,a_value_180d,delta_b_90d
Davao Occidental,2025-03-10 00:00:00+00:00,1,5,27,3.6,4.3,70.85185185185185,110.0,34.999826917311985,56.366323080977324,0.2222222222222222,4,6,0.4444444444444444,2,0.3013276691619477,2.728453307916166,-0.039307571517874285
Davao Occidental,2025-03-17 00:00:00+00:00,0,2,22,2.8,3.6,69.9090909090909,117.0,16.639054166087448,17.07057565741632,0.22727272727272727,3,3,0.3181818181818182,2,0.30242895407714276,2.7231563753336308,-0.02571136540973734
Davao Occidental,2025-03-24 00:00:00+00:00,2,9,25,3.6,3.6,75.56,124.0,0.647599539216073,68.48150864714943,0.2,3,4,0.36,2,0.3052863704988846,2.7274424999662434,-0.007828768292388544
Davao Occidental,2025-03-31 00:00:00+00:00,2,9,26,3.3,3.6,74.96153846153847,131.0,13.17071011969917,50.7176358913079,0.07692307692307693,1,6,0.23076923076923078,2,0.30753711906974357,2.7377674827778598,-0.006644298903711043
Davao Occidental,2025-04-07 00:00:00+00:00,0,5,27,3.4,3.6,81.66666666666667,138.0,10.587584250023102,21.09719679331069,0.07407407407407407,3,4,0.2962962962962963,1,0.31333892022499943,2.7395213245554157,-0.003787719437988224
Davao Occidental,2025-04-14 00:00:00+00:00,2,6,29,3.5,3.6,74.51724137931035,145.0,1.7554847979728951,30.73805402035771,0.13793103448275862,5,5,0.4482758620689655,2,0.31360818571512705,2.720832280881585,-0.03750086231097305
Davao Occidental,2025-04-21 00:00:00+00:00,1,9,34,4.3,4.3,71.52941176470588,152.0,6.34827578354591,55.34412344670761,0.17647058823529413,5,5,0.4117647058823529,2,0.31756009910409344,2.7291931796360336,-0.01569002538444314
Davao Occidental,2025-04-28 00:00:00+00:00,3,7,30,3.5,4.3,85.73333333333333,159.0,10.145628014543037,42.621949330344435,0.13333333333333333,2,4,0.23333333333333334,2,0.317819755767302,2.729582664630846,-0.03098484552164471
Davao Occidental,2025-05-05 00:00:00+00:00,2,14,36,4.4,4.4,77.55555555555556,166.0,2.813839709043741,66.88364274113007,0.19444444444444445,6,4,0.4166666666666667,2,0.3166730597211212,2.7350809775667564,-0.027090493997863674
Davao Occidental,2025-05-12 00:00:00+00:00,1,12,45,3.4,4.4,76.06666666666666,173.0,1.8769248571802402,40.27548866282582,0.2,9,12,0.6666666666666666,3,0.3184027340717573,2.7471170453255525,-0.015226928602168843
Davao Occidental,2025-05-19 00:00:00+00:00,1,9,47,4.1,4.4,79.02127659574468,180.0,7.9953812872802414,71.11891963892802,0.1702127659574468,11,11,0.7446808510638298,3,0.32698182858554803,2.764630592142002,0.0950415764688955
Davao Occidental,2025-05-26 00:00:00+00:00,2,7,45,3.2,4.4,73.97777777777777,187.0,0.5216284458780882,24.22427875524375,0.2222222222222222,11,11,0.8,3,0.32489997054441444,2.761507805080302,0.09796118588732872
Davao Occidental,2025-06-02 00:00:00+00:00,1,10,44,4.7,4.7,71.75,194.0,3.85846000587632,48.760583719649645,0.22727272727272727,11,6,0.7727272727272727,3,0.3175736831681513,2.7573938919999548,0.07774186327576188
Davao Occidental,2025-06-09 00:00:00+00:00,2,14,45,3.6,4.7,77.68888888888888,201.0,3.2763265626405498,45.1657575161198,0.2222222222222222,10,9,0.7777777777777778,3,0.3204471705552358,2.7795238322425604,0.08388900147793088
Davao Occidental,2025-06-16 00:00:00+00:00,0,2,36,3.1,4.7,79.0,208.0,9.99059830459534,36.818072841953374,0.2222222222222222,8,7,0.6944444444444444,2,0.32576372507547513,2.7673991885660416,0.07147821902763268
Davao Occidental,2025-06-23 00:00:00+00:00,2,13,44,4.4,4.7,68.20454545454545,215.0,9.693597422303808,77.50051734844035,0.1590909090909091,10,9,0.75,3,0.3248920551642648,2.779594154102873,0.05455670410248126
Davao Occidental,2025-06-30 00:00:00+00:00,2,11,42,3.3,4.4,69.23809523809524,222.0,1.3192554735264228,50.78513650368673,0.19047619047619047,11,7,0.7619047619047619,3,0.33054817386758434,2.8011736302480004,0.04935164567082406
Davao Occidental,2025-07-07 00:00:00+00:00,6,14,46,4.7,4.7,69.91304347826087,229.0,1.3698757576443896,37.9515857823292,0.1956521739130435,9,7,0.7391304347826086,4,0.3298239342942574,2.8148821875524397,0.047008877079247
Davao Occidental,2025-07-14 00:00:00+00:00,2,5,44,3.8,4.7,75.75,236.0,17.774518558617956,39.03702454872514,0.1590909090909091,11,10,0.75,3,0.3286466179039003,2.8047237879116045,0.04510948624435246
Davao Occidental,2025-07-21 00:00:00+00:00,1,5,41,3.7,4.7,78.51219512195122,243.0,11.69375853028662,43.82841032458756,0.14634146341463414,10,5,0.6341463414634146,2,0.33496116955303984,2.809937792242773,-0.007930731506769206
Davao Occidental,2025-07-28 00:00:00+00:00,5,14,41,4.3,4.7,73.5609756097561,250.0,0.10338124345675397,79.7413542510174,0.17073170731707318,7,11,0.6097560975609756,2,0.32868054405160035,2.817303271375093,-0.003999424905145432
Davao Occidental,2025-08-04 00:00:00+00:00,5,11,42,3.2,4.3,79.78571428571429,257.0,1.0055079910761209,38.6026115565213,0.21428571428571427,7,6,0.5952380952380952,2,0.32825462407873796,2.8288416699666366,0.0019864813351778143
Davao Occidental,2025-08-11 00:00:00+00:00,1,6,39,3.1,4.3,79.74358974358974,264.0,6.007547520691107,30.366210782008295,0.20512820512820512,4,13,0.5384615384615384,2,0.330192214329822,2.8297420726456637,-0.009948557951440284
Davao Occidental,2025-08-18 00:00:00+00:00,1,8,40,4.1,4.3,72.075,271.0,17.448882076919116,74.4712352512376,0.2,4,10,0.55,2,0.34998090116745567,2.9023921226901352,-0.07240371141132723
Davao Occidental,2025-08-25 00:00:00+00:00,1,8,38,4.0,4.1,83.28947368421052,278.0,7.822764314084716,35.5871766796252,0.21052631578947367,4,16,0.6052631578947368,2,0.35080073282389856,2.905673446203348,-0.05880356892255845
Davao Occidental,2025-09-01 00:00:00+00:00,2,13,40,3.4,4.1,79.5,285.0,2.2064463886585624,56.85896669735268,0.125,10,8,0.725,2,0.3489866372436845,2.910561137701258,-0.04123771814228022
Davao Occidental,2025-09-08 00:00:00+00:00,3,14,44,4.0,4.1,76.95454545454545,292.0,2.0450786029625934,40.638525553057185,0.11363636363636363,9,6,0.6136363636363636,3,0.3523717638174279,2.9385431681179885,-0.044273630838837785
Davao Occidental,2025-09-15 00:00:00+00:00,1,12,48,4.8,4.8,85.54166666666667,299.0,2.9852559393128413,31.763933370831875,0.16666666666666666,10,11,0.75,3,0.3532261786146447,2.9525517121221614,-0.04269923615221588
Davao Occidental,2025-09-22 00:00:00+00:00,1,12,53,3.8,4.8,78.47169811320755,306.0,2.0303489161436885,70.41918789701695,0.1509433962264151,11,9,0.7358490566037735,2,0.34962601355935874,2.9556009687907103,-0.03368079088849302
Davao Occidental,2025-09-29 00:00:00+00:00,2,10,52,3.8,4.8,76.13461538461539,313.0,6.116009615868908,61.40432025319215,0.15384615384615385,9,11,0.7307692307692307,3,0.34771487457848776,2.9525431464213168,-0.045977440042971884
Davao Occidental,2025-10-06 00:00:00+00:00,0,3,40,4.4,4.8,78.425,320.0,4.056094585114861,5.958614796745379,0.225,9,5,0.65,2,0.346987859252598,2.949632255630373,-0.0416146664744349
Davao Occidental,2025-10-13 00:00:00+00:00,0,5,31,4.8,4.8,67.90322580645162,327.0,6.316360069886846,53.18528156779553,0.1935483870967742,8,3,0.6129032258064516,2,0.34432554831204104,2.945372558125482,-0.04301347040505099
Davao Occidental,2025-10-20 00:00:00+00:00,0,5,24,3.6,4.8,79.375,334.0,3.6743028807386735,27.476320909622928,0.2916666666666667,6,2,0.5,2,0.3417537535702402,2.9324122793106966,0.015198044336241168
Davao Occidental,2025-10-27 00:00:00+00:00,2,11,28,3.5,4.8,84.64285714285714,341.0,1.2496072608722852,42.0301331092078,0.32142857142857145,5,5,0.5714285714285714,3,0.34120129034106106,2.93152833814401,0.029550162387282197
Davao Occidental,2025-11-03 00:00:00+00:00,1,10,31,3.7,4.8,82.83870967741936,348.0,3.005159949909231,94.12379164525314,0.1935483870967742,7,4,0.5483870967741935,3,0.3408706689356917,2.9309993438954187,0.02273927040902629
Davao Occidental,2025-11-10 00:00:00+00:00,1,5,32,4.1,4.1,80.4375,355.0,29.671401235596214,86.41123170388565,0.1875,7,4,0.5625,3,0.3374145191178982,2.907219151614656,0.015315267564266988
Davao Occidental,2025-11-17 00:00:00+00:00,0,11,37,3.2,4.1,81.21621621621621,362.0,1.950644610114459,35.14110453854187,0.13513513513513514,8,8,0.5945945945945946,2,0.3387610351660483,2.920415557213815,0.03955927683350141
Davao Occidental,2025-11-24 00:00:00+00:00,2,9,37,4.5,4.5,82.13513513513513,369.0,1.585094531942245,46.0865240501665,0.13513513513513514,6,8,0.4864864864864865,2,0.3407915815792086,2.9218434875832457,0.026331539893835243
Davao Occidental,2025-12-01 00:00:00+00:00,0,11,38,4.3,4.5,85.55263157894737,376.0,3.1429544812483345,72.15748343631519,0.13157894736842105,6,9,0.5263157894736842,2,0.33817437847716864,2.9230960481383383,0.021267256303044046
Davao Occidental,2025-12-08 00:00:00+00:00,3,10,42,3.1,4.5,88.0,383.0,0.2077495672438534,41.717306241569055,0.21428571428571427,6,6,0.5,2,0.3400068641216248,2.9205879396511114,0.02045150107013516
Davao Occidental,2025-12-15 00:00:00+00:00,2,5,35,4.0,4.5,83.77142857142857,390.0,2.0076270852320306,71.81667890709988,0.22857142857142856,4,5,0.4,2,0.33978332246211024,2.920230272995888,0.007606115646539624
Davao Occidental,2025-12-22 00:00:00+00:00,0,3,35,4.0,4.5,83.17142857142858,397.0,0.9094829448002844,49.901737419461945,0.22857142857142856,4,5,0.4,2,0.3425463773177143,2.9041000609014653,0.012877852735372508
Davao Occidental,2025-12-29 00:00:00+00:00,1,5,27,3.9,4.0,78.55555555555556,404.0,15.005463777792368,72.01918153436648,0.25925925925925924,2,5,0.25925925925925924,1,0.3372133337897812,2.8878461971118106,0.05599572047734841
Davao Occidental,2026-01-05 00:00:00+00:00,1,12,29,5.1,5.1,67.3103448275862,3.0,0.29276813308600846,75.43769430376707,0.1724137931034483,3,3,0.2413793103448276,2,0.33499712716854074,2.884300266517826,0.04386045885169154
Davao Occidental,2026-01-12 00:00:00+00:00,0,8,30,3.4,5.1,66.66666666666667,10.0,4.6167989855413945,42.597159280709754,0.13333333333333333,7,3,0.5333333333333333,2,0.33602564796503326,2.889823554855416,0.05874340855573362
Davao Occidental,2026-01-19 00:00:00+00:00,1,2,27,3.1,5.1,63.925925925925924,17.0,5.427490157857691,83.57085416459104,0.14814814814814814,5,3,0.4444444444444444,2,0.3645476869942972,2.9601751827304237,0.031120609151257195
Davao Oriental,2018-01-08 00:00:00+00:00,12,15,15,4.3,4.3,34.46666666666667,999.0,12.166885542361179,115.26666498907572,0.0,1,10,0.6666666666666666,3,,,
Davao Oriental,2018-01-15 00:00:00+00:00,0,9,24,3.7,4.3,36.958333333333336,999.0,44.675263979346305,89.26941317821218,0.0,2,10,0.5416666666666666,3,,,
Davao Oriental,2018-01-22 00:00:00+00:00,0,5,29,4.3,4.3,42.55172413793103,999.0,28.254195355545317,70.60055241864119,0.0,4,10,0.5862068965517241,3,,,
Davao Oriental,2018-01-29 00:00:00+00:00,1,4,33,3.8,4.3,43.90909090909091,999.0,46.38235318420095,88.57988653135634,0.0,5,10,0.5757575757575758,3,0.3883934391004692,2.295300818078826,
Davao Oriental,2018-02-05 00:00:00+00:00,1,4,34,4.3,4.3,38.088235294117645,999.0,38.80712443846069,83.71494147161012,0.0,4,10,0.5,3,0.389077380881848,2.346356485830691,
Davao Oriental,2018-02-12 00:00:00+00:00,3,6,22,3.3,4.3,51.68181818181818,999.0,49.55536339334951,101.77231645462746,0.0,3,2,0.2727272727272727,2,0.40953207723332957,2.4525326100462457,
Davao Oriental,2018-02-19 00:00:00+00:00,0,7,24,2.7,4.3,55.0,999.0,17.183403722238864,61.83517426112699,0.0,3,4,0.3333333333333333,2,0.3430446144575449,2.282145848913845,
Davao Oriental,2018-02-26 00:00:00+00:00,2,12,31,3.9,4.3,61.87096774193548,999.0,21.827235891074857,82.3041927253761,0.0,3,4,0.3225806451612903,2,0.34923810477304296,2.3860964676124268,
Davao Oriental,2018-03-05 00:00:00+00:00,0,8,35,4.0,4.3,58.22857142857143,999.0,24.357669347476588,74.29660658712237,0.0,2,5,0.2571428571428571,2,0.34823154333594075,2.437091663685356,
Davao Oriental,2018-03-12 00:00:00+00:00,1,8,40,3.9,4.0,62.625,999.0,38.33678262832282,97.71024693350923,0.0,3,7,0.375,2,0.34636983219277745,2.480923317418202,
Davao Oriental,2018-03-19 00:00:00+00:00,0,6,34,3.5,4.0,60.911764705882355,999.0,8.527250361292587,60.246657512245214,0.029411764705882353,5,6,0.4117647058823529,2,0.3441578913195578,2.50934770130513,
Davao Oriental,2018-03-26 00:00:00+00:00,0,4,28,3.6,4.0,53.75,999.0,56.15854361642643,88.62488119044568,0.03571428571428571,5,3,0.39285714285714285,2,0.3446160000675036,2.530329872264925,
Davao Oriental,2018-04-02 00:00:00+00:00,3,15,34,3.4,3.9,59.5,999.0,23.87944913813368,95.34851888680448,0.029411764705882353,5,4,0.38235294117647056,2,0.34919852955530806,2.6064747249491957,
Davao Oriental,2018-04-09 00:00:00+00:00,2,11,38,6.0,6.0,56.8421052631579,3.0,11.421505085120813,70.0808238662924,0.02631578947368421,5,3,0.2894736842105263,2,0.3438164648400743,2.641392841564599,
Davao Oriental,2018-04-16 00:00:00+00:00,3,15,45,4.2,6.0,57.111111111111114,10.0,21.195671278865042,80.04102655261596,0.0,7,2,0.3111111111111111,2,0.3464686961380302,2.6995864937339,
Davao Oriental,2018-04-23 00:00:00+00:00,2,19,60,4.4,6.0,52.96666666666667,17.0,14.453762945452226,81.12744769574562,0.0,12,4,0.48333333333333334,2,0.3417096402003257,2.751168103735511,
Davao Oriental,2018-04-30 00:00:00+00:00,2,23,73,4.4,6.0,44.657534246575345,24.0,49.26483075999413,127.36165962026925,0.0,16,3,0.547945205479452,2,0.33926156420948395,2.8097407695482763,-0.040150333332609034
Davao Oriental,2018-05-07 00:00:00+00:00,3,13,72,3.7,4.4,45.90277777777778,31.0,23.919706291690044,82.07744421112557,0.0,15,7,0.5694444444444444,3,0.3413506393430087,2.845113909892651,-0.03772191120778079
Davao Oriental,2018-05-14 00:00:00+00:00,3,15,77,4.8,4.8,40.94805194805195,38.0,12.933887302858052,77.55033421527362,0.0,13,10,0.5974025974025974,4,0.3437732772424309,2.8832676477218393,0.009149778922137142
Davao Oriental,2018-05-21 00:00:00+00:00,1,18,73,3.8,4.8,43.45205479452055,45.0,5.5036242362604275,74.71299018061069,0.0273972602739726,13,12,0.6164383561643836,5,0.34956195316396765,2.9307150542272744,0.008808540197780823
Davao Oriental,2018-05-28 00:00:00+00:00,1,5,55,4.3,4.8,47.236363636363635,52.0,13.567596131160377,53.838918631449964,0.03636363636363636,8,8,0.5818181818181818,4,0.34781159806104595,2.937632691154417,0.10761342122643297
Davao Oriental,2018-06-04 00:00:00+00:00,2,6,47,3.3,4.8,44.93617021276596,59.0,16.668419830715987,58.60212337589987,0.0425531914893617,7,6,0.5531914893617021,4,0.34927386904388513,2.9517004243750584,0.11892883634459683
Davao Oriental,2018-06-11 00:00:00+00:00,1,10,46,4.1,4.3,52.0,66.0,14.898779849934334,69.97567205768486,0.043478260869565216,10,5,0.6304347826086957,3,0.35061766178078,2.972626982083838,0.11875351343412432
Davao Oriental,2018-06-18 00:00:00+00:00,0,4,29,5.2,5.2,63.89655172413793,4.0,21.55699953132138,50.73297027017438,0.034482758620689655,5,4,0.41379310344827586,2,0.3465191711855817,2.97289795699592,0.11262722982512258
Davao Oriental,2018-06-25 00:00:00+00:00,2,15,36,3.9,5.2,65.41666666666667,11.0,13.064105085690747,86.93928485895407,0.0,5,5,0.3888888888888889,2,0.3479229484075303,3.001402135624096,0.0050541640184875725
Davao Oriental,2018-07-02 00:00:00+00:00,1,10,42,3.9,5.2,58.30952380952381,18.0,9.001791216321811,80.37157532840939,0.023809523809523808,3,6,0.2857142857142857,3,0.34727950484626613,3.0168864196032277,-0.0026589217793600572
Davao Oriental,2018-07-09 00:00:00+00:00,1,10,40,3.7,5.2,54.775,25.0,31.514048541887778,100.78295366479044,0.025,4,4,0.275,2,0.35341647979607343,3.015781363624143,-0.0037847625641286298
Davao Oriental,2018-07-16 00:00:00+00:00,0,6,41,3.5,3.9,51.36585365853659,32.0,36.14673967928987,63.677482252055746,0.024390243902439025,4,3,0.21951219512195122,2,0.354945632101427,3.016707338653678,-0.002868625119937629
Davao Oriental,2018-07-23 00:00:00+00:00,0,9,37,3.7,3.9,51.91891891891892,39.0,24.625543177159862,44.49210179069827,0.02702702702702703,3,4,0.2702702702702703,2,0.3590677420325535,3.030370909945099,0.013713019691744044
Davao Oriental,2018-07-30 00:00:00+00:00,3,15,45,3.3,3.9,48.955555555555556,46.0,11.763280470441865,50.870498156744326,0.022222222222222223,7,4,0.4666666666666667,2,0.3657075680431454,3.0578655127141032,0.03594880310949461
Davao Oriental,2018-08-06 00:00:00+00:00,0,8,39,3.8,3.8,51.666666666666664,53.0,25.94761911934147,73.17847741850238,0.0,6,4,0.46153846153846156,2,0.3680910547838537,3.0697995890506276,0.037520655611824605
Davao Oriental,2018-08-13 00:00:00+00:00,2,10,43,4.3,4.3,47.69767441860465,60.0,28.07620651000708,72.15761390911368,0.0,10,5,0.6046511627906976,2,0.36574936676493175,3.06581871941846,0.04803280378801056
Davao Oriental,2018-08-20 00:00:00+00:00,1,17,50,3.8,4.3,45.04,67.0,21.55699953132138,62.74918602596052,0.0,11,4,0.6,3,0.36787297290628385,3.0847765416999136,0.03987691451000064
Davao Oriental,2018-08-27 00:00:00+00:00,5,16,57,4.1,4.3,52.01754385964912,74.0,10.557276688376593,91.95763318128215,0.0,13,3,0.543859649122807,2,0.3681735227207497,3.0942423190374315,-0.07169474272548987
Davao Oriental,2018-09-03 00:00:00+00:00,1,17,62,4.3,4.3,54.88709677419355,81.0,12.61906778628754,68.82863839497892,0.0,13,5,0.5967741935483871,2,0.3680048640145399,3.1056152117818683,-0.07424955884355267
Davao Oriental,2018-09-10 00:00:00+00:00,3,24,77,6.4,6.4,51.25974025974026,1.0,16.884173993937623,66.7075534775115,0.0,15,11,0.6493506493506493,4,0.36891681796082665,3.1268456731518093,-0.07307586249398323
Davao Oriental,2018-09-17 00:00:00+00:00,4,17,76,4.6,6.4,53.18421052631579,8.0,11.123408651109775,57.71184557770447,0.0,13,15,0.7236842105263158,5,0.37254270607765294,3.1518365402098976,-0.053984648138583724
Davao Oriental,2018-09-24 00:00:00+00:00,0,12,79,3.8,6.4,52.164556962025316,15.0,2.2977741568667827,64.4966076329614,0.012658227848101266,15,18,0.7974683544303798,5,0.3748111745549958,3.167378694946575,0.14601184083201751
Davao Oriental,2018-10-01 00:00:00+00:00,3,13,70,4.0,6.4,55.4,22.0,2.9261194729577897,48.05422871763668,0.02857142857142857,12,16,0.8,5,0.37613405232055164,3.164472695981783,0.15329979306502894
Davao Oriental,2018-10-08 00:00:00+00:00,1,6,60,3.6,6.4,58.18333333333333,29.0,44.18215753859428,94.50977297731879,0.03333333333333333,13,11,0.7666666666666667,4,0.3794917463304549,3.164963962537492,0.15344486153266107
Davao Oriental,2018-10-15 00:00:00+00:00,6,27,63,3.6,4.6,59.698412698412696,36.0,21.21753743873588,69.3437629422607,0.031746031746031744,14,6,0.6190476190476191,2,0.3885246625999358,3.1881218272912295,0.1636410152454369
Davao Oriental,2018-10-22 00:00:00+00:00,1,11,58,3.1,4.0,54.89655172413793,43.0,13.5245474312396,55.115327986442296,0.034482758620689655,11,9,0.5689655172413793,3,0.3976441477988957,3.197133134962159,0.16032306167574878
Davao Oriental,2018-10-29 00:00:00+00:00,2,20,68,3.9,3.9,61.39705882352941,50.0,17.20830644529763,60.7231891131586,0.0,13,8,0.5882352941176471,3,0.4041368386561044,3.2068606194910965,0.1264981698381492
Davao Oriental,2018-11-05 00:00:00+00:00,4,15,74,3.6,3.9,61.74324324324324,57.0,23.373422107253003,79.02826772485156,0.0,13,6,0.5675675675675675,3,0.4047580813707888,3.2105329718366606,0.12840551663919575
Davao Oriental,2018-11-12 00:00:00+00:00,3,19,72,3.6,3.9,62.666666666666664,64.0,18.530048268226786,79.04525412373678,0.0,13,4,0.5416666666666666,2,0.4091356902069439,3.22057548038865,0.12831271562289237
Davao Oriental,2018-11-19 00:00:00+00:00,1,12,71,3.7,3.9,65.25352112676056,71.0,11.258605695691044,45.24844077823992,0.0,13,7,0.5633802816901409,2,0.41135814876025567,3.2178227927703222,0.13055831831980674
Davao Oriental,2018-11-26 00:00:00+00:00,1,18,67,3.5,3.7,62.59701492537314,78.0,35.51541226992991,74.72037234807296,0.0,14,6,0.6119402985074627,2,0.41225210079156405,3.2399046701384355,0.15216760885779934
Davao Oriental,2018-12-03 00:00:00+00:00,2,12,66,3.4,3.7,60.39393939393939,85.0,42.29649001011666,68.85837463921709,0.0,13,5,0.5606060606060606,2,0.4144572135618308,3.2498843795209362,0.15425804674814375
Davao Oriental,2018-12-10 00:00:00+00:00,1,13,60,3.1,3.7,58.983333333333334,92.0,15.33348708309177,51.955809106972005,0.0,9,7,0.55,3,0.41918037269074054,3.262834986629353,0.17032985512220045
Davao Oriental,2018-12-17 00:00:00+00:00,0,4,49,2.9,3.5,56.10204081632653,99.0,42.2089907118204,57.70732391910268,0.0,9,5,0.46938775510204084,2,0.426211166673242,3.2661382272910924,0.1593095897150903
Davao Oriental,2018-12-24 00:00:00+00:00,2,12,46,4.0,4.0,63.608695652173914,106.0,19.37384634981887,55.98030840694747,0.0,5,7,0.3695652173913043,3,0.5274649243876864,3.547490472802428,0.06466134537442036
Davao Oriental,2018-12-31 00:00:00+00:00,17,67,100,7.2,7.2,48.89,1.0,22.144426456536237,105.53308872058658,0.0,9,40,0.67,6,0.4993159721317049,3.558294756275459,-1.136218387765009e-05
Davao Oriental,2019-01-07 00:00:00+00:00,3,59,144,3.9,7.2,43.75,8.0,8.493737368290462,102.0285437427864,0.006944444444444444,20,62,0.8541666666666666,10,0.3998931900114381,3.340683901023314,-0.11572648048864259
Davao Oriental,2019-01-14 00:00:00+00:00,2,14,153,4.1,7.2,44.34640522875817,15.0,35.76089162389284,105.0965851250942,0.006535947712418301,18,70,0.8627450980392157,10,0.39707414123460816,3.3406070311167873,-0.13491029978390195
Davao Oriental,2019-01-21 00:00:00+00:00,2,18,160,6.0,7.2,46.325,4.0,3.4770505073266604,74.39862761326381,0.0125,20,74,0.89375,10,0.39157699187998113,3.3405420269337793,-0.15546658754802728
Davao Oriental,2019-01-28 00:00:00+00:00,2,14,162,3.7,7.2,46.54320987654321,11.0,24.018117052331636,71.84881435078773,0.012345679012345678,18,75,0.8950617283950617,10,0.3890554733716631,3.336255445469639,-0.14416442555572695
Davao Oriental,2019-02-04 00:00:00+00:00,2,9,60,3.6,6.0,57.3,18.0,15.240673507292021,59.30335774138189,0.016666666666666666,11,7,0.6166666666666667,2,0.3884800611853959,3.3361944456892583,-0.15068206977357113
Davao Oriental,2019-02-11 00:00:00+00:00,1,11,56,3.4,6.0,57.80357142857143,25.0,29.633016399069263,85.85251714166463,0.017857142857142856,10,5,0.6071428571428571,2,0.38911730345166057,3.335441414501911,-0.15376810509578026
Davao Oriental,2019-02-18 00:00:00+00:00,3,9,48,4.5,4.5,53.708333333333336,32.0,32.50738112755915,69.93486328430555,0.0,10,6,0.6458333333333334,2,0.38770350300175366,3.3274818717929815,-0.16198542149599826
Davao Oriental,2019-02-25 00:00:00+00:00,0,8,40,4.0,4.5,41.95,39.0,37.11446222490342,74.31245344184569,0.0,5,5,0.375,2,0.38878076048929683,3.320843492901655,-0.1793622834551319
Davao Oriental,2019-03-04 00:00:00+00:00,0,11,42,3.8,4.5,35.142857142857146,46.0,23.624574635552424,71.65597692409017,0.0,8,5,0.47619047619047616,2,0.38690123487015876,3.309978440282593,-0.18883481901374471
Davao Oriental,2019-03-11 00:00:00+00:00,3,20,52,3.9,4.5,35.80769230769231,53.0,25.275197429104026,72.43748073877553,0.0,11,10,0.5961538461538461,2,0.38993201354507606,3.309288149249699,-0.19612265223639608
Davao Oriental,2019-03-18 00:00:00+00:00,2,35,80,4.2,4.5,35.9875,60.0,23.650126789920744,70.85800923092154,0.0,13,12,0.65,4,0.36061952515180734,3.244444193132846,-0.23310710587911476
Davao Oriental,2019-03-25 00:00:00+00:00,8,25,93,4.3,4.3,34.10752688172043,67.0,16.39059947028537,68.94464032454806,0.0,12,16,0.6021505376344086,4,0.36040410130165684,3.2560744586947696,-0.22312854171432767
Davao Oriental,2019-04-01 00:00:00+00:00,1,13,95,3.6,4.3,39.02105263157895,74.0,15.201493174091379,64.33080461058692,0.0,19,10,0.7052631578947368,5,0.361095394604509,3.2580881447817776,-0.14054375074258119
Davao Oriental,2019-04-08 00:00:00+00:00,0,10,88,3.6,4.3,40.95454545454545,81.0,43.77281265791134,76.90880031374778,0.0,16,11,0.6477272727272727,5,0.3621662199860334,3.25615956160252,-0.028891672426444637
Davao Oriental,2019-04-15 00:00:00+00:00,0,9,64,3.2,4.3,46.1875,88.0,27.49362201601568,90.11778438459311,0.0,15,5,0.640625,3,0.36030471317963875,3.2458044216535344,-0.006588569955039092
Davao Oriental,2019-04-22 00:00:00+00:00,0,20,62,3.6,4.2,51.0,95.0,13.33006694083456,86.22205357362466,0.0,9,11,0.532258064516129,3,0.3592537424628159,3.249667128678317,0.011883203193593428
Davao Oriental,2019-04-29 00:00:00+00:00,0,10,51,4.7,4.7,55.78431372549019,102.0,36.055549822038074,79.72423518189592,0.0,8,6,0.45098039215686275,2,0.35576494182803536,3.23480489794281,0.008769993419192823
Davao Oriental,2019-05-06 00:00:00+00:00,2,14,53,3.8,4.7,58.905660377358494,109.0,32.9639053780659,82.37246497877209,0.0,10,3,0.4339622641509434,2,0.35462091765321674,3.228258946249016,0.011466288811537606
Davao Oriental,2019-05-13 00:00:00+00:00,2,20,66,4.4,4.7,61.09090909090909,116.0,27.540287018198363,75.18561535723047,0.0,14,4,0.5151515151515151,3,0.35213066100263657,3.2280510331603445,0.006911012157030216
Davao Oriental,2019-05-20 00:00:00+00:00,0,14,60,3.9,4.7,61.86666666666667,123.0,24.30644250094887,68.44770522304961,0.0,14,3,0.5166666666666667,3,0.3506865856297268,3.2294844536975633,0.011616930585889362
Davao Oriental,2019-05-27 00:00:00+00:00,1,12,60,3.4,4.4,62.766666666666666,130.0,11.917638647978189,67.87115164718263,0.0,12,6,0.5666666666666667,4,0.35157534718644173,3.2271625310544323,0.01833821673525987
Davao Oriental,2019-06-03 00:00:00+00:00,5,40,90,6.2,6.2,57.53333333333333,1.0,25.275197429104026,85.01718135271548,0.0,13,26,0.7111111111111111,5,0.35072635128777063,3.2477984313227264,0.024691453232869975
Davao Oriental,2019-06-10 00:00:00+00:00,5,34,106,4.2,6.2,53.06603773584906,8.0,26.661527456688376,77.99746214907307,0.0,14,33,0.7641509433962265,7,0.35125748694612485,3.2704328792485127,0.014131730790064634
Davao Oriental,2019-06-17 00:00:00+00:00,5,34,124,4.3,6.2,51.61290322580645,15.0,6.094908496674565,83.14213073150914,0.008064516129032258,22,35,0.782258064516129,8,0.3541372552887333,3.298208373648712,0.036332139517524675
Davao Oriental,2019-06-24 00:00:00+00:00,1,15,125,3.4,6.2,52.568,22.0,21.47616651486356,76.99971677232024,0.008,20,36,0.768,8,0.3551998042930214,3.2991019625352234,0.0447754873151629
